year,workout_worldwide,home_workout_worldwide,gym_workout_worldwide,home_gym_worldwide
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
2023,56.721311475409834,16.42622950819672,16.18032786885246,13.655737704918034
